dropout,batch_size,no_nodes,look_back,theta,acc,auc,return
0.1,64.0,90.0,12.0,0.0,0.8983783783783784,0.8752028346061707,30.676111050239182
0.1,64.0,90.0,12.0,0.1,0.8983783783783784,0.8752028346061707,29.619528871162586
0.1,64.0,90.0,12.0,0.2,0.8983783783783784,0.8752028346061707,24.619410662382702
0.1,64.0,90.0,18.0,0.0,0.9072668112798264,0.8654228448867798,32.30431650653175
0.1,64.0,90.0,18.0,0.1,0.9072668112798264,0.8654228448867798,28.985084694169885
0.1,64.0,90.0,18.0,0.2,0.9072668112798264,0.8654228448867798,21.615621251014282
0.1,64.0,90.0,24.0,0.0,0.8939064200217628,0.8621950745582581,32.19119268976408
0.1,64.0,90.0,24.0,0.1,0.8939064200217628,0.8621950745582581,25.76440840020996
0.1,64.0,90.0,24.0,0.2,0.8939064200217628,0.8621950745582581,18.145364871522766
0.1,64.0,100.0,1.0,0.0,0.7291778613648576,0.731188178062439,16.816812564185014
0.1,64.0,100.0,1.0,0.1,0.7291778613648576,0.731188178062439,7.236773024884381
0.1,64.0,100.0,1.0,0.2,0.7291778613648576,0.731188178062439,4.1122879672617865
0.1,64.0,100.0,3.0,0.0,0.8945669714900484,0.8710287809371948,31.822165921767578
0.1,64.0,100.0,3.0,0.1,0.8945669714900484,0.8710287809371948,31.926765460387873
0.1,64.0,100.0,3.0,0.2,0.8945669714900484,0.8710287809371948,24.747914284456186
0.1,64.0,100.0,6.0,0.0,0.8992456896551724,0.8662346005439758,31.97595226182666
0.1,64.0,100.0,6.0,0.1,0.8992456896551724,0.8662346005439758,28.472036381251566
0.1,64.0,100.0,6.0,0.2,0.8992456896551724,0.8662346005439758,22.83170441072317
0.1,64.0,100.0,9.0,0.0,0.9023205612520238,0.8707641959190369,31.07006781055298
0.1,64.0,100.0,9.0,0.1,0.9023205612520238,0.8707641959190369,29.895583228600348
0.1,64.0,100.0,9.0,0.2,0.9023205612520238,0.8707641959190369,24.809321636987576
0.1,64.0,100.0,12.0,0.0,0.8718918918918919,0.8705013394355774,29.731358457949632
0.1,64.0,100.0,12.0,0.1,0.8718918918918919,0.8705013394355774,27.694354395916175
0.1,64.0,100.0,12.0,0.2,0.8718918918918919,0.8705013394355774,20.251681593265037
0.1,64.0,100.0,18.0,0.0,0.9099783080260304,0.8663467764854431,32.23032069339743
0.1,64.0,100.0,18.0,0.1,0.9099783080260304,0.8663467764854431,30.158922771244352
0.1,64.0,100.0,18.0,0.2,0.9099783080260304,0.8663467764854431,22.889551187113327
0.1,64.0,100.0,24.0,0.0,0.9183895538628944,0.8719704747200012,32.01295375495651
0.1,64.0,100.0,24.0,0.1,0.9183895538628944,0.8719704747200012,30.1782240904492
0.1,64.0,100.0,24.0,0.2,0.9183895538628944,0.8719704747200012,23.66571414920337
0.1,64.0,150.0,1.0,0.0,0.7302525523911876,0.7362100481987,15.916644048479103
0.1,64.0,150.0,1.0,0.1,0.7302525523911876,0.7362100481987,7.565638971640967
0.1,64.0,150.0,1.0,0.2,0.7302525523911876,0.7362100481987,4.486302715541081
0.1,64.0,150.0,3.0,0.0,0.9069392146315223,0.8725442886352539,32.18408244166734
0.1,64.0,150.0,3.0,0.1,0.9069392146315223,0.8725442886352539,31.575198384389942
0.1,64.0,150.0,3.0,0.2,0.9069392146315223,0.8725442886352539,26.23100070070142
0.1,64.0,150.0,6.0,0.0,0.9067887931034483,0.8805985450744629,31.69896633465483
0.1,64.0,150.0,6.0,0.1,0.9067887931034483,0.8805985450744629,32.36295992740619
0.1,64.0,150.0,6.0,0.2,0.9067887931034483,0.8805985450744629,28.077449858371725
0.1,64.0,150.0,9.0,0.0,0.9001618996222343,0.8756771087646484,31.772317143604123
0.1,64.0,150.0,9.0,0.1,0.9001618996222343,0.8756771087646484,29.858545035392243
0.1,64.0,150.0,9.0,0.2,0.9001618996222343,0.8756771087646484,26.278521799044714
0.1,64.0,150.0,12.0,0.0,0.9178378378378378,0.8730919361114502,30.989655243602193
0.1,64.0,150.0,12.0,0.1,0.9178378378378378,0.8730919361114502,32.10502903532649
0.1,64.0,150.0,12.0,0.2,0.9178378378378378,0.8730919361114502,27.66121860666346
0.1,64.0,150.0,18.0,0.0,0.8920824295010846,0.8735960721969604,30.194437326952833
0.1,64.0,150.0,18.0,0.1,0.8920824295010846,0.8735960721969604,29.107942815896198
0.1,64.0,150.0,18.0,0.2,0.8920824295010846,0.8735960721969604,23.461916320928005
0.1,64.0,150.0,24.0,0.0,0.9178454842219804,0.8714191317558289,31.61067647968354
0.1,64.0,150.0,24.0,0.1,0.9178454842219804,0.8714191317558289,30.442249450079288
0.1,64.0,150.0,24.0,0.2,0.9178454842219804,0.8714191317558289,24.941925333821963
0.1,64.0,200.0,1.0,0.0,0.6942504030091349,0.7368945479393005,9.207743669816038
0.1,64.0,200.0,1.0,0.1,0.6942504030091349,0.7368945479393005,6.008495847720746
0.1,64.0,200.0,1.0,0.2,0.6942504030091349,0.7368945479393005,2.8899113896291055
0.1,64.0,200.0,3.0,0.0,0.9220010758472297,0.8733019232749939,31.78163225998871
0.1,64.0,200.0,3.0,0.1,0.9220010758472297,0.8733019232749939,32.18469523779593
0.1,64.0,200.0,3.0,0.2,0.9220010758472297,0.8733019232749939,27.413717827303127
0.1,64.0,200.0,6.0,0.0,0.9181034482758621,0.8778542280197144,33.693026145280626
0.1,64.0,200.0,6.0,0.1,0.9181034482758621,0.8778542280197144,33.17233688195735
0.1,64.0,200.0,6.0,0.2,0.9181034482758621,0.8778542280197144,28.333634022284006
0.1,64.0,200.0,9.0,0.0,0.8947652455477604,0.8804854154586792,30.780787842524774
0.1,64.0,200.0,9.0,0.1,0.8947652455477604,0.8804854154586792,31.792938574608453
0.1,64.0,200.0,9.0,0.2,0.8947652455477604,0.8804854154586792,28.405085133366388
0.1,64.0,200.0,12.0,0.0,0.9032432432432432,0.8796766400337219,30.648543891174103
0.1,64.0,200.0,12.0,0.1,0.9032432432432432,0.8796766400337219,30.900134921112063
0.1,64.0,200.0,12.0,0.2,0.9032432432432432,0.8796766400337219,28.02568697683848
0.1,64.0,200.0,18.0,0.0,0.9050976138828634,0.8696953058242798,31.167043454728866
0.1,64.0,200.0,18.0,0.1,0.9050976138828634,0.8696953058242798,30.307277964194345
0.1,64.0,200.0,18.0,0.2,0.9050976138828634,0.8696953058242798,26.025217256358324
0.1,64.0,200.0,24.0,0.0,0.8895538628944505,0.8721282482147217,30.12071376777144
0.1,64.0,200.0,24.0,0.1,0.8895538628944505,0.8721282482147217,30.286344906471935
0.1,64.0,200.0,24.0,0.2,0.8895538628944505,0.8721282482147217,23.65551696790194
0.1,128.0,30.0,1.0,0.0,0.7103707684040839,0.7162959575653076,13.689406209463867
0.1,128.0,30.0,1.0,0.1,0.7103707684040839,0.7162959575653076,6.239827343160211
0.1,128.0,30.0,1.0,0.2,0.7103707684040839,0.7162959575653076,3.706686451548004
0.1,128.0,30.0,3.0,0.0,0.8945669714900484,0.8534418940544128,30.38414790611859
0.1,128.0,30.0,3.0,0.1,0.8945669714900484,0.8534418940544128,25.749374971942803
0.1,128.0,30.0,3.0,0.2,0.8945669714900484,0.8534418940544128,16.030949367364475
0.1,128.0,30.0,6.0,0.0,0.8943965517241379,0.8479129672050476,30.961098491965664
0.1,128.0,30.0,6.0,0.1,0.8943965517241379,0.8479129672050476,25.523842747134097
0.1,128.0,30.0,6.0,0.2,0.8943965517241379,0.8479129672050476,15.533395559552352
0.1,128.0,30.0,9.0,0.0,0.9039395574743659,0.8474407196044922,33.27524413566984
0.1,128.0,30.0,9.0,0.1,0.9039395574743659,0.8474407196044922,25.24726281853719
0.1,128.0,30.0,9.0,0.2,0.9039395574743659,0.8474407196044922,14.957702251605268
0.1,128.0,30.0,12.0,0.0,0.9016216216216216,0.8449775576591492,32.22067974066581
0.1,128.0,30.0,12.0,0.1,0.9016216216216216,0.8449775576591492,24.793599590519367
0.1,128.0,30.0,12.0,0.2,0.9016216216216216,0.8449775576591492,15.793067288994079
0.1,128.0,30.0,18.0,0.0,0.9056399132321041,0.8444352149963379,33.65881080739169
0.1,128.0,30.0,18.0,0.1,0.9056399132321041,0.8444352149963379,27.341456935110905
0.1,128.0,30.0,18.0,0.2,0.9056399132321041,0.8444352149963379,17.18151961582089
0.1,128.0,30.0,24.0,0.0,0.8998911860718172,0.8447139263153076,32.88967864047628
0.1,128.0,30.0,24.0,0.1,0.8998911860718172,0.8447139263153076,27.123317228556065
0.1,128.0,30.0,24.0,0.2,0.8998911860718172,0.8447139263153076,16.37416920216613
0.1,128.0,50.0,1.0,0.0,0.7189682966147233,0.7198538780212402,15.704399357426865
0.1,128.0,50.0,1.0,0.1,0.7189682966147233,0.7198538780212402,6.350429375495853
0.1,128.0,50.0,1.0,0.2,0.7189682966147233,0.7198538780212402,3.6654776957497868
0.1,128.0,50.0,3.0,0.0,0.9257665411511565,0.8544544577598572,34.4414213243108
0.1,128.0,50.0,3.0,0.1,0.9257665411511565,0.8544544577598572,27.95840431248889
0.1,128.0,50.0,3.0,0.2,0.9257665411511565,0.8544544577598572,17.44101924877614
0.1,128.0,50.0,6.0,0.0,0.8954741379310345,0.8539401292800903,30.838215645268843
0.1,128.0,50.0,6.0,0.1,0.8954741379310345,0.8539401292800903,27.14697246812521
0.1,128.0,50.0,6.0,0.2,0.8954741379310345,0.8539401292800903,16.523643716352
0.1,128.0,50.0,9.0,0.0,0.8931462493254182,0.8527681827545166,30.06032424406086
0.1,128.0,50.0,9.0,0.1,0.8931462493254182,0.8527681827545166,26.487191738676675
0.1,128.0,50.0,9.0,0.2,0.8931462493254182,0.8527681827545166,15.333256865213691
0.1,128.0,50.0,12.0,0.0,0.8513513513513513,0.853916347026825,28.08586073464474
0.1,128.0,50.0,12.0,0.1,0.8513513513513513,0.853916347026825,22.113989720717118
0.1,128.0,50.0,12.0,0.2,0.8513513513513513,0.853916347026825,13.406250071026674
0.1,128.0,50.0,18.0,0.0,0.8763557483731019,0.8525708913803101,30.026576817944566
0.1,128.0,50.0,18.0,0.1,0.8763557483731019,0.8525708913803101,22.718657067847385
0.1,128.0,50.0,18.0,0.2,0.8763557483731019,0.8525708913803101,12.616535723549262
0.1,128.0,50.0,24.0,0.0,0.8955386289445049,0.8510891199111938,32.22573963599435
0.1,128.0,50.0,24.0,0.1,0.8955386289445049,0.8510891199111938,26.45846511646635
0.1,128.0,50.0,24.0,0.2,0.8955386289445049,0.8510891199111938,15.726186566353581
0.1,128.0,70.0,1.0,0.0,0.7135948414830736,0.7211584448814392,14.983105774803517
0.1,128.0,70.0,1.0,0.1,0.7135948414830736,0.7211584448814392,6.272234225637299
0.1,128.0,70.0,1.0,0.2,0.7135948414830736,0.7211584448814392,3.6433981080200724
0.1,128.0,70.0,3.0,0.0,0.92845615922539,0.856987476348877,34.27388147894363
0.1,128.0,70.0,3.0,0.1,0.92845615922539,0.856987476348877,27.98438809030163
0.1,128.0,70.0,3.0,0.2,0.92845615922539,0.856987476348877,18.252332999532793
0.1,128.0,70.0,6.0,0.0,0.8933189655172413,0.856621265411377,30.70747771389228
0.1,128.0,70.0,6.0,0.1,0.8933189655172413,0.856621265411377,26.750127585110917
0.1,128.0,70.0,6.0,0.2,0.8933189655172413,0.856621265411377,16.52087126791593
0.1,128.0,70.0,9.0,0.0,0.8974635725849973,0.8569236993789673,31.041419765955187
0.1,128.0,70.0,9.0,0.1,0.8974635725849973,0.8569236993789673,28.44425127258544
0.1,128.0,70.0,9.0,0.2,0.8974635725849973,0.8569236993789673,17.567029241149683
0.1,128.0,70.0,12.0,0.0,0.8891891891891892,0.8536359667778015,33.092052401492694
0.1,128.0,70.0,12.0,0.1,0.8891891891891892,0.8536359667778015,25.06031466931307
0.1,128.0,70.0,12.0,0.2,0.8891891891891892,0.8536359667778015,16.0707898639203
0.1,128.0,70.0,18.0,0.0,0.9007592190889371,0.8573269844055176,30.56175332059174
0.1,128.0,70.0,18.0,0.1,0.9007592190889371,0.8573269844055176,28.035638897580416
0.1,128.0,70.0,18.0,0.2,0.9007592190889371,0.8573269844055176,18.239126131438695
0.1,128.0,70.0,24.0,0.0,0.8977149075081611,0.8555490970611572,32.49646483007789
0.1,128.0,70.0,24.0,0.1,0.8977149075081611,0.8555490970611572,27.185674339524702
0.1,128.0,70.0,24.0,0.2,0.8977149075081611,0.8555490970611572,16.17205954225915
0.1,128.0,90.0,1.0,0.0,0.7173562600752283,0.7213305830955505,15.499015162153897
0.1,128.0,90.0,1.0,0.1,0.7173562600752283,0.7213305830955505,6.559244310452929
0.1,128.0,90.0,1.0,0.2,0.7173562600752283,0.7213305830955505,3.713727778218
0.1,128.0,90.0,3.0,0.0,0.9155459924690694,0.8566609025001526,36.53324150650191
0.1,128.0,90.0,3.0,0.1,0.9155459924690694,0.8566609025001526,27.351929848333313
0.1,128.0,90.0,3.0,0.2,0.9155459924690694,0.8566609025001526,17.09637865983768
0.1,128.0,90.0,6.0,0.0,0.8890086206896551,0.8560666441917419,31.96599259816606
0.1,128.0,90.0,6.0,0.1,0.8890086206896551,0.8560666441917419,26.845121004637754
0.1,128.0,90.0,6.0,0.2,0.8890086206896551,0.8560666441917419,16.6476436047514
0.1,128.0,90.0,9.0,0.0,0.9017808958445763,0.8574633002281189,31.79954195850373
0.1,128.0,90.0,9.0,0.1,0.9017808958445763,0.8574633002281189,26.814113770928934
0.1,128.0,90.0,9.0,0.2,0.9017808958445763,0.8574633002281189,17.36596781799645
0.1,128.0,90.0,12.0,0.0,0.9005405405405406,0.8580108880996704,31.443411698537087
0.1,128.0,90.0,12.0,0.1,0.9005405405405406,0.8580108880996704,28.536031480296728
0.1,128.0,90.0,12.0,0.2,0.9005405405405406,0.8580108880996704,17.957349557565767
0.1,128.0,90.0,18.0,0.0,0.9078091106290672,0.856783926486969,33.834650507918646
0.1,128.0,90.0,18.0,0.1,0.9078091106290672,0.856783926486969,28.330065670245812
0.1,128.0,90.0,18.0,0.2,0.9078091106290672,0.856783926486969,17.699645631431256
0.1,128.0,90.0,24.0,0.0,0.9042437431991295,0.8568633794784546,32.94575569106753
0.1,128.0,90.0,24.0,0.1,0.9042437431991295,0.8568633794784546,24.997898641528163
0.1,128.0,90.0,24.0,0.2,0.9042437431991295,0.8568633794784546,16.87098438365332
0.1,128.0,100.0,1.0,0.0,0.7157442235357335,0.7207590937614441,11.764347108207792
0.1,128.0,100.0,1.0,0.1,0.7157442235357335,0.7207590937614441,6.118090313108019
0.1,128.0,100.0,1.0,0.2,0.7157442235357335,0.7207590937614441,2.68806129624027
0.1,128.0,100.0,3.0,0.0,0.8972565895642819,0.8565393090248108,33.24043031003588
0.1,128.0,100.0,3.0,0.1,0.8972565895642819,0.8565393090248108,23.83808977062608
0.1,128.0,100.0,3.0,0.2,0.8972565895642819,0.8565393090248108,16.003536506609354
0.1,128.0,100.0,6.0,0.0,0.9143318965517241,0.8619354963302612,32.63036846523353
0.1,128.0,100.0,6.0,0.1,0.9143318965517241,0.8619354963302612,29.445259472247827
0.1,128.0,100.0,6.0,0.2,0.9143318965517241,0.8619354963302612,20.09478250566011
0.1,128.0,100.0,9.0,0.0,0.9147328656233136,0.8616396188735962,33.72352741236221
0.1,128.0,100.0,9.0,0.1,0.9147328656233136,0.8616396188735962,29.152779846752924
0.1,128.0,100.0,9.0,0.2,0.9147328656233136,0.8616396188735962,20.03847701923994
0.1,128.0,100.0,12.0,0.0,0.9167567567567567,0.8580811619758606,32.91496061385596
0.1,128.0,100.0,12.0,0.1,0.9167567567567567,0.8580811619758606,27.983081401114557
0.1,128.0,100.0,12.0,0.2,0.9167567567567567,0.8580811619758606,16.979314660096403
0.1,128.0,100.0,18.0,0.0,0.9018438177874186,0.8565563559532166,32.490747876392476
0.1,128.0,100.0,18.0,0.1,0.9018438177874186,0.8565563559532166,27.827098841958318
0.1,128.0,100.0,18.0,0.2,0.9018438177874186,0.8565563559532166,17.00333111066656
0.1,128.0,100.0,24.0,0.0,0.897170837867247,0.855789840221405,30.33344309608037
0.1,128.0,100.0,24.0,0.1,0.897170837867247,0.855789840221405,26.62353421221795
0.1,128.0,100.0,24.0,0.2,0.897170837867247,0.855789840221405,16.311155842242893
0.1,128.0,150.0,1.0,0.0,0.723804406233208,0.727469801902771,16.018370061220505
0.1,128.0,150.0,1.0,0.1,0.723804406233208,0.727469801902771,6.820052769826705
0.1,128.0,150.0,1.0,0.2,0.723804406233208,0.727469801902771,3.9274638055188804
0.1,128.0,150.0,3.0,0.0,0.9176976869284562,0.8578600287437439,33.79280476451012
0.1,128.0,150.0,3.0,0.1,0.9176976869284562,0.8578600287437439,28.863994770425442
0.1,128.0,150.0,3.0,0.2,0.9176976869284562,0.8578600287437439,18.02668617888959
0.1,128.0,150.0,6.0,0.0,0.9067887931034483,0.8613371253013611,35.45821016838506
0.1,128.0,150.0,6.0,0.1,0.9067887931034483,0.8613371253013611,27.840491906646683
0.1,128.0,150.0,6.0,0.2,0.9067887931034483,0.8613371253013611,17.887965498722718
0.1,128.0,150.0,9.0,0.0,0.9120345385860766,0.8599405884742737,32.05619873398849
0.1,128.0,150.0,9.0,0.1,0.9120345385860766,0.8599405884742737,30.251549683019128
0.1,128.0,150.0,9.0,0.2,0.9120345385860766,0.8599405884742737,20.78947918505216
0.1,128.0,150.0,12.0,0.0,0.9118918918918919,0.8630644083023071,32.412267779369486
0.1,128.0,150.0,12.0,0.1,0.9118918918918919,0.8630644083023071,29.201908061852425
0.1,128.0,150.0,12.0,0.2,0.9118918918918919,0.8630644083023071,20.94229296278741
0.1,128.0,150.0,18.0,0.0,0.9126898047722343,0.8601349592208862,32.22054836204192
0.1,128.0,150.0,18.0,0.1,0.9126898047722343,0.8601349592208862,29.941788985359285
0.1,128.0,150.0,18.0,0.2,0.9126898047722343,0.8601349592208862,20.41421816618573
0.1,128.0,150.0,24.0,0.0,0.897170837867247,0.8600491881370544,33.33902797187709
0.1,128.0,150.0,24.0,0.1,0.897170837867247,0.8600491881370544,25.040297486612474
0.1,128.0,150.0,24.0,0.2,0.897170837867247,0.8600491881370544,17.183880884473535
0.1,128.0,200.0,1.0,0.0,0.7281031703385277,0.7279887199401855,16.310254111968284
0.1,128.0,200.0,1.0,0.1,0.7281031703385277,0.7279887199401855,7.299512086875353
0.1,128.0,200.0,1.0,0.2,0.7281031703385277,0.7279887199401855,3.972354544333074
0.1,128.0,200.0,3.0,0.0,0.9139322216245294,0.8596169948577881,34.6318632436592
0.1,128.0,200.0,3.0,0.1,0.9139322216245294,0.8596169948577881,31.746006985303552
0.1,128.0,200.0,3.0,0.2,0.9139322216245294,0.8596169948577881,22.644058369250914
0.1,128.0,200.0,6.0,0.0,0.9132543103448276,0.8600792288780212,32.830129893794236
0.1,128.0,200.0,6.0,0.1,0.9132543103448276,0.8600792288780212,28.763036389620034
0.1,128.0,200.0,6.0,0.2,0.9132543103448276,0.8600792288780212,18.190954642543463
0.1,128.0,200.0,9.0,0.0,0.9098758769562871,0.8613908290863037,32.63322984218806
0.1,128.0,200.0,9.0,0.1,0.9098758769562871,0.8613908290863037,30.02843290598353
0.1,128.0,200.0,9.0,0.2,0.9098758769562871,0.8613908290863037,21.041263027160948
0.1,128.0,200.0,12.0,0.0,0.9102702702702703,0.862101137638092,33.545301755501534
0.1,128.0,200.0,12.0,0.1,0.9102702702702703,0.862101137638092,30.575595036091087
0.1,128.0,200.0,12.0,0.2,0.9102702702702703,0.862101137638092,20.675297449605285
0.1,128.0,200.0,18.0,0.0,0.9099783080260304,0.8597058057785034,32.48727036052955
0.1,128.0,200.0,18.0,0.1,0.9099783080260304,0.8597058057785034,29.134510508002858
0.1,128.0,200.0,18.0,0.2,0.9099783080260304,0.8597058057785034,20.130069193445312
0.1,128.0,200.0,24.0,0.0,0.9096844396082698,0.860599160194397,31.798418795836287
0.1,128.0,200.0,24.0,0.1,0.9096844396082698,0.860599160194397,27.91696856773137
0.1,128.0,200.0,24.0,0.2,0.9096844396082698,0.860599160194397,18.880313836619614
